,text,labels
14057,내월요병을책임져주는류선재많이사랑하고좋아한다,1
14058,서로사랑에빠졌다는것은큰기적이다누가내별똥별소원을빌어준거지찐사랑만남전연인이별에상처남은거때문에원래경계했는데계속적극적으로밀당없이다가와줬어너무따뜻하고다정해서믿어봤어계속대화할수록끌,1
14059,인스타프로필무심코눌렀는데명만맞팔해줬길래누구있나봤는데네친구명이랑나있었을때내가남자애들이나한테자꾸연락하는거보여주면서장난으로화안나냐ㅋㅋㅋ이랬는데네가화안나겠냐라고했을때친구들,1
14060,처음봤을때는아무감정도없고자주마주치는사람정도였는데서로알고난뒤로년동안크게접점도없었고얘기도잘안했지너는항상어딜가나인기있고뭐든잘하는사람이었어년정도못보다가다시마주쳤을때생각보다,1
14061,인형뽑기하다가한개도못뽑혀서울면서길걷고있었는데어떤남자분이자기가뽑았다면서인형건네준장면이제인생설렜네요,1
14062,왜사람들은항상영화나드라마를보며말하잖아저런운명은영화드라마니까가능한거라고현실적으로여행지에서인연을만날가능성이남주가여주를몇년간잊지못하고기다릴가능성이얼마나있냐고나도그런사람들의말에,1
14063,서로공부하는시기라서학교끝나고도서관에서만얼굴겨우보는정도였어요그오빠는이제고삼이라대학입시준비했고저도고등학생이라나름대로제공부하느라바빴죠그래도먼저왔던연락에저희는점점가까워졌고서로의자리를,1
14064,추운겨울이였고눈이내린겨울이였어그럼에도따뜻한햇빛이우리가있는교실을밝게비춰주고있었어불이꺼진교실이라는게믿기지않을만큼눈부셨고따뜻한조명을켜놓은듯한겨울낮의몽글몽글함과그아련한빛들아무도없어서조용했,1
14065,남자친구랑첫뽀뽀했을때작년여름시쯤학원끝나고남자친구가데리러와서공원벤치에앉아서얘기하고있었는데그렇게사람들이많이지나가다가갑자기사람한명도없고조용해지고분위기가딱잡힘눈마주치고있다가남자,1
14066,애들맞팔도잘안해준다던너가내팔로우신청에는몇초만에맞팔해줬을때서로피드나스토리에만좋아요누르다가어느날네가먼저디엠해왔을때영화보고싶다는내말에같이볼사람없으면말하라고해줬을때심지어,1
14067,지금이노래들으면서댓글읽는게제일꿀잼이고설렘,1
14068,체육시간에피구상대팀이였던너가공을받고던지려고하는데바로앞에있는나와눈이마주쳤을때너가차마나를맞칠수없어서공을서서히떨어뜨릴때벌써년전인데그순간은생생히기억이난다,1
14069,학원늦게끝나서밤공기마실때제일설레고좋은데보강늦게끝나고여름공기가득하고하늘은어둡고분위기너무좋음,1
14070,내가여기에썰을풀수있는날이올줄이야진짜내가이렇게좋아해본적이없는데,1
14071,많이좋아했지만결국엔서로에게어떤존재도아니게되었지만그런데나한테는그존재의의미가아직까지크다는것이문제고처음누군가를좋아하고사랑할수있다고느껴본것이후회스럽지만그래도이렇게누군가를회상하다이노래들을듣고,1
14072,영원하진못했지만잠깐이라도둘다서로의생각을했었다는게너무설렌다,1
14073,배달을시키고와서받으러나감만원들고나갔는데키크고눈만보이고눈이이쁜오빠가동전만들고서있었음근데현금이없어서혹시계좌달라해서계좌를못외우는데혹시전화번호괜잖아요하고전번주고올라가서밥먹음그,1
14074,고백할려고마음먹은날학교에서집중하나도안되고시뮬레이션만번돌리고밤에산책하면서있자나나궁금한게있는데우리언제사겨사귈래이랬는데초만에웃으면서조아이랬음이게내첫연애고처음해보는고백이고,1
14075,짝남이랑인사하고지나가는데뒤에서짝남한테짝남친구들이너썸타냐라고말한거진짜잊혀지지않는다,1
14076,나혼자짝사랑하고있었는데어느날갑자기너우리학원애맞아라고연락왔을때난설레서미치는줄알았어,1
14077,전교등성적표받고극락가서부처님이랑쎄쎄쎄하고천국에서하나님예수님이랑아이엠그라운드하고옴이거중때단건데고등학교너무힘들어요하필여고라서남자도없고죽겠어요이런드립짜낼힘도없음남자생기면올게요,1
14078,어김없이시작한새학기고때같은반이였던친구랑또같은반이됌등교첫날반에들어갔는데좀생긴남자애가앉자있는거임그때부터좀맘에들었음우리반은남자애들이굉장히적었음그래서그런지여자애들끼리빨리친해짐쉬는시간에,1
14079,연락하는모든순간이설렜지다정한말투가설렜어이젠볼수없지만,1
14080,엄청덥던살의여름날첫연애였고첫사랑이었던걔랑영화보고손잡고밤산책했던그순간이제일설렜슴다지금은헤어졌어요,1
14081,무뚝뚝하고별로웃음없는남친이나안보일땐무표정으로만있다가멀리서내가보이면환하게웃을때항상예쁘다해줄때빈틈없이안아주면서사랑한다해줄때내가스트레스받아하거나기분안좋아보이면전화안좋아하면서도,1
14082,고딩때사귄남친이랑일때뽀뽀하기로했었는데일날데이트가끝나고밤이됐는데막상뽀뽀하려니까너무부끄러웠음그렇게집앞벤치에앉아있으면서서로마주봤다가다시웃음터지고반복했는데결국눈꾹감고뽀뽀,1
14083,학원에늦어서빨리가고있었는데신호에걸렸어그때네가학원을마치는시간이었는지뒤에있는건물에서나온네가있었어우리는너가있는곳으로갔지그러니네친구가갑자기말했어야얘가너좋아한대라고하지만난그말을,1
14084,연하남이랑서로마음확인했을때요ㅠㅜ누나가너무이뻐서인기많을거같아서걱정했어요누나저희진짜시귀는거에요사귀게될줄몰랐어요너무설레요너무기뻐요올해통틀어서제일기쁜일같아요라는데하이런기요미그리고제가,1
14085,지금쓰면아무도못보겠징겨울오기직전에짝남이랑스카에서공부하고있었음한참공부를하다가몸이너무뻐근해서잠깐나와서스카옥상에올라갔음스카옥상원래출입금지인데아무도없고시원하고밤하늘이너무예뻐서몰래몰래올라가,1
14086,너가날그렇게안아줄때진짜심장이멎는줄알았어설렌다는게이런거구나많은연애를해봤지만너같은사람은처음이였어더보고싶고잡고싶다너가날다시안아줬으면좋겠어아직날좋아한다면와주라잡고싶은데너가그렇,1
14087,네가학교에서받은카프리썬을무심하게주면서너가지라고할때네가나랑눈이마주치면활짝웃고있다가도입꼬리가조금내려가고눈이커지면서조금멍때리다머리를긁으며고개를돌렸을때내가그려준네그림을잘,1
14088,진짜세상사람들내가못보는데서이렇게달짝지근하게살아가고있었다니,1
14089,초등학생부터진짜친했던남사친한명있는데진짜무슨운명처럼년빼고년동안꾸준히같은반배정받고친하게지냈음그러다걔가중학교올라와서운동쪽으로간다고전학도가고얼마안가서캐나다로유학을가게되었음그전에는얘가,1
14090,너에게안겨있을때그런나를밤새쓰담아줄때아무말없이바라봐줄때용기내어손잡으면깍지로돌려끼웠을때정말많이좋아했어너가내인생의일부분일수있었던건참행운이었던것같아부디너에게좋은일들만일어났음좋겠어함께해주지못,1
14091,열여섯학원에서처음만났던그애나와달리친구도많고키가커서늘주목받던아이우연히같은독서실에서마주쳤던날용기내서페북친추걸었던날그리고그걸받아준그애가나에게보냈던첫페메학원에서보면인사하자던그애의,1
14092,자고일어났을때그사람품안에있을때시간이멈췄으면좋겠다는생각이처음들었다어떤하나의불안감도없이너무나만족스러운안정감과설렘이었다,1
14093,저는장애가있습니다그때문에연예는물론친구들이랑약속잡기도어렵습니다이런저한테도마치한여름밤의꿈같은기억이있습니다저의처음이자마지막인짝사랑썰입니다왜마지막이면다시는이런기분을못느낄것같아요,1
14094,아무도없는점심시간의텅빈교실에서너랑찬겨울을핑계로담요하나나눠덮은채책상에엎드려나누던그달달한밀어와수줍은입맞춤을난평생잊지못할거야졸업을얼마남기지않은이들의특권을잔뜩누려가며수업시간,1
14095,근래들어부모님의연애시절이야기를듣는데참설렐수밖에없다년대비오는날독수리다방에서선으로처음만난이야기츤츤대고튕기면서도내심아빠가귀여웠다던엄마그런엄마에게적극적으로구애하며자꾸,1
14096,확실히순수하게설레는건학창시절이짱이야,1
14097,내가너를좋아한지년개월쯤되었네주변사람들한테는이제아니라고잘모르겠다고말하고있지만나는아직도너가많이생각이나우연히영화를보러가다가너의뒷모습을봤는데혼자얼마나설렜는지너는나를보지,1
14098,다같이있는상황에서별거아닌걸로혼자웃겨서살짝조용히웃었는데옆에서작은목소리로뭐가그리즐거워하고슥지나감그리고난뇌가터질뻔했지띠꺼운말투아닌그런설레는말투,1
14099,중때첫사랑이랑헤어지고나서년이흐른고때그첫사랑의인스타에게시물로자기사진이올라왔는데그순간부터며칠동안밤마다걔생각나고설레서잠도못잤음그리고그다음날에평소처럼그인스타사진보고있었는데거짓말,1
14100,설날에어른들이술을주셔서사촌들이랑술을조금마신나는살짝진짜살짝취했었어어쩌면가장많이취해본것같기도그때내가너한테사랑한다귀엽다강아지말고나한테뽀뽀해라보고싶다말한거기억나ㅋㅋ나이한마디,1
14101,지금은몇년은더된고등학교때얘기지만사기귀전엔손잡는것도안된다고했는데걔가엄지손가락하나잡고다른손으로내머리쓰다듬으면서쳐다보고서로말없이일분정도마주보고있었음진짜살면서처음으로시간이멈춘것,1
14102,사랑은많이해봤는데이정도로오래끈짝사랑은처음이라자그마치어언년이다넌정말특별해나랑같은성별인것도특이한성씨인것도처음엔그저같은반말없고조용한숏컷이다였는데분명그랬는데언제부터네모든,1
14103,가슴콩닥콩닥간드러진썸얘기로가득할줄알았더니모두배달음식과고양이발바닥덕질뿐이였다,1
14104,중학교학년새학기때어떤남자애가내옆을지나가는거야근데완전내이상형이였던거있지그래서달동안좋아했다가장난고백을내가어떤애한테했는데받아주더라고내가좋아했던애가좀단답이라서관심없어보였기,1
14105,그땐우리가아직사귀기전너는나를좋아한다고했고나름오랫동안봤었지만내가아직너에대한내맘의확신이없었지그날은비가꽤내렸었어나는그날많이아파서제대로놀지도못하다가약간이른시간이었지만서로에게,1
14106,년전인데아직도네가기억나네학생이었을때서로좋이하는듯아닌듯썸아닌썸을타고있었어난너를좋아했지만넌워낙주변에여사친도많아서내가착각하지않으려했던것같아근데지금보면너도나에게관심이없던건아,1
14107,첫연애하는중이고현재진행중인데진짜첫연애는최소고딩때하는게좋은거같음초딩때하는건너무연애같지도않궁지금고인데용장거리연애중입니당걔가제동네로와서손잡으며산책하다가하손잡는거,1
14108,단체로학회갔을때다같이술먹다가좋아하던오빠랑둘이아이스크림사러나가서살랑살랑부는밤바람애도란도란얘기했을때별내용도아니었는데그사람웃는얼굴이보기좋고설레서술기운에빨개진건지설레서빨개진건지몰랐을때,1
14109,여기썰들보고있으면너무설렌다대중반이된지금이렇다할추억도없는난너무슬프다모두어릴때예쁜추억많이만드세요,1
14110,전남친이랑연애초에뽀뽀해달라쫄랐는대끝가지안해주더니집데려다주고가길래인사하고보내줬는데이름부르고볼잡고그대로다시와서뽀뽀한거ㅜㅠㅠ아직도안잊혀진다,1
14111,우리가영화를처음보러갔을때아직사귀기전이었는데내가추워서기침하니까너가내손을잡아줬잖아손이엄청따뜻했고섬유유연제냄새가풍겼어그때얼마나설렜는지몰라영화가끝나고너가어색하게손을놓을때그간,1
14112,널많이좋아하는것같다매사에차분하고웃을땐잘생긴네가좋다하지만너랑친해지고싶은탓에너무털털한모습만보여줬던탓인가넌날이성으로생각하지않아날친한친구로만대한다는것을몸소느낄때마다상처받곤해,1
14113,여중여고라남자애들한테한마디도잘못하는데무뚝뚝하게있는너에게처음으로용기내서다가갔을때우리의생일이하루밖에차이안나서생일축하해줄때노래방에서너의목소리에내목소리를더해노래를부를때새벽까지다른친,1
14114,내가가장설렜던순간은내가처음으로짝사랑하며좋아했던애가시험끝나고나혼자학원에있었는데와서나랑이야기해주고안심심하게놀아줬어애가원래스킨십이많은지내가게임졌다고머리살짝쓰다듬었을때심장폭발하는줄알았어,1
14115,뭔가내가관심있는애가나에게관심표현을확실하게가아닌미묘하게할때그느낌그럴때진짜간질거려요,1
14116,밴드부하는데학년드럼남자애가존나까리하고멋있어서반해버렸어여근데오늘점심시간에합주끝나고교실가려고짐챙기고정리중인데제친구가짝남한테야이거챙겨이러면서드럼스틱을살짝던지면서전해주는데하필제가,1
14117,반친구들이랑석식먹고나서노을보면서아이스크림먹으면서운동장걸을때이런게행복인가싶고ㅎㅎ야자끝나고친구버스정류장까지바래다줄때남친생기면하고싶은것상상하기도하고ㅎㅎ망상할때가제일행복함샤워하고아아,1
14118,봄에서여름넘어가기전덥지도선선하지도않았던날이다도서관에서너는나에게과학을알려주었고나는관심도없고잘하지도않는과학을이해되는척열심히들었다시가넘어집에가는도중서로헤어지기싫어서들린정자에앉아,1
14119,난학교가는거좋아해서등교길에있는서브웨이에서흘러나오는빵굽는냄새가가장설렘,1
14120,집에뭐두고와서학원에좀늦게도착함그땐준비운동이다끝난상태였고친했던얘들옆자리도다꽉차버리고내첫사랑옆자리도물론차있던상황이였음어쩔수없이혼자앉게되었는데갑자기첫사랑이진짜쭈뼛쭈뼛다가오더니,1
14121,대학교에서내남사친이랑나랑엄청친해서여자애들이막오하면서놀렸는데사실은내가진짜좋아하는사람은전에내가좋아하던중학교짝남이우리학교심지어같은과였음나는진짜너무반갑고설렜는데짝남이너무잘생기고인기도많고,1
14122,중때학기기말끝나고딱막바지시기였음그때썸타는남자애가있었는데같은스포츠동아리라서옆자리앉아있는데그때가딱여름이였음근데그날그냥고백을지금안하면계속못하고사귀지도못할거같아서걔쳐다보면서,1
14123,진짜지독한짝사랑을했을때인기많고운동잘하던감자처럼생긴남자애그땐그렇게너무잘생겨보였고너무좋아했었음ㅠ중딩밤에애들이랑다같이피시방으로가는데그때그좋아하던친구도있었단말임근데다같이가니까애들이많아서막걷는,1
14124,진짜살면서처음으로심장이쿵쿵대는경험을해봤어요제가짝사랑하는친구가있는데그친구한테용기내서디엠으로우리앞으로인사하고지내자라고보냈었어요그래서그날이후로그친구를마주치는상상을번정도했는데,1
14125,좋아하던교회오빠랑차에자리가없어서어쩔수없이트렁크에쪼그려서마주보고앉게되었다수련회일정에지쳐마주앉은상태로졸았고덜컹거릴때마다마주치던그눈빛과몰랑몰랑했던그분위기를잊을수가없다,1
14126,아이런순간이온다면얼마나설렐까ㅠㅠㅠㅜ대리설렘밖에못느껴봐서너무슬프다하난언제쯤연애라는걸할수있을까,1
14127,솔직히내가좋아하는사람이내게이쁘다귀엽다라고말해주었을때가젤심장터지고표정관리ㅈㄴ안됌,1
14128,키크고덩치큰운동하는애였는데어쩌다만나기로해서만났다가아무생각없이뭐먹으러가던길에횡단보도건너려고했을때눈바로앞에서딱해가뉘엿뉘엿지고있는걸봤는데노을이질때주황주황한느낌이었고눈이너무부셔서,1
14129,우리지역이진짜웬만한사람들다모를정도로좀시골인데그래도있을건다있음근데cm가온거임평소에cm좋아하는애랑같이갔는데서로cm나오기전에심장터질거같다고하면서나오자마자소리지르고난리나,1
14130,하존나완벽한짝남생겨서망상하는데지금이제일설레요,1
14131,지금사귀고있는남자친구랑이야기인데우연한기회로너를만나서어쩌다보니밤새전화를하고있었고어쩌다보니기회가닿아서단둘이데이트를하게되었고친구도연인도아닌그묘한상태로그날너는나에게참많은경험을시켜줬,1
14132,사귄지한일째되던날에평소처럼남자친구랑전화하고있었는데갑자기ㅇㅇ아이름부르길래내가응사랑해진짜많이이랬을때진짜로침대속에서발길질을얼마나해댔는지그리고내가전화할때남친이름부르면응,1
14133,이얘기는제가일때이사를가며시작되었습니다그전에는공부만해서연애는꿈도못꿨어요암튼호주로이사갈때가여름방학때였는데그때호주는겨울이였죠그리고제가이사간곳은도시는아니지만시골도아닌그런마을이였습,1
14134,사람들이많은곳에서우리가떨어질까봐내손이나손목을잡고사람들사이를빠져나갈때엄청설레항상너를보고있다가눈마주치면눈을피하는이유도너무설레서나의설레는감정을들킬까봐피하곤했다무엇보다서로눈안피하고,1
14135,학창시절청춘유일하게느낄수있는연애관련보다설레는건없을거같아,1
14136,살면서가장설렛던순간은아마내짝사랑이내근처지나가주거나나한테관심가져주는게아닐까싶다학교다닐때도좋아하는애잇엇을때걔가내자리근처로지나가던지은근슬쩍쳐다보다가눈마주치는거나복도지나다니다가손,1
14137,나는그게제일설레던데학교다닐때걔보면꼭걔랑눈마주치고근데또그게너무부끄러워서눈딱피하고근데걔얼굴보고싶어서한번더보는거근데또마주침ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,1
14138,쌍둥이포탑하나반피남고상대억제기다살아있는상황에서최후한타자신의인생플레이로역전해서승급전승리했을때,1
14139,짝사랑성공썰이것은고소녀의실화입니다짝남은모쏠자기가관심없는거에는ㄹㅇ관심없는타입걔가날좋아해야됌사귈확률매우저조너가나한테썸이냐고물었을때생각난다ㅋㅋㅋ그말듣고겉으로는태연한척,1
14140,같이밤에차가운밤공기마시면서동네걸어다니다가추워지면서로꽈악안아주고아무도없는공원한가운데서서수줍게뽀뽀하고혹여나누가봤을까떨려하면서도촉촉한촉감이닿은방금그순간이떠올라서서로마주보고웃음빵터짐어,1
14141,사랑이좋기는개뿔깊어지면깊어질수록내자신이너무비참해너무힘들어,1
14142,왜여기댓글들읽으니까몽글몽글하며현려한느낌에저의기억들이포근하게빠져서알수없는느낌이들어요,1
14143,ㅋㅋㅋ아니갑자기생각났는데작년에걔랑이동수업가면서계단올라가고있엇는데혼자또어색한거싫어해서말재잘재잘하다가계단에발걸려서으갹하고우당탕했는데걔가놀래면서팔빡잡아준거다정해스윗해아픈데,1
14144,되게애매한사이였던서로신경쓰는데막사귀고싶고이런건아니었던남자애랑어쩌다새학기같은반첫짝지가된거근데둘다교실밖으로잘안나가고잠많아서그남자애는나바라보면서엎드려자고있는데내가못참고볼살짝만지듯이,1
14145,너한테당장연락하고싶은데고이라그때동안공부열심히하고수능끝나고무조건연락할게,1
14146,추워서떨고있는데니가내가방들어주고옷벗어줬는데너도떨고있었을때그러곤같이감기걸렸는데내가훨씬심하게걸렸잖아ㅋㅋㅋ걷다가다리아프다하니까어디서찾았는지카트에태우고영화늦어서뛸때도애들이랑다같이있어도몰래배,1
14147,중학교학년같은반이였던짝사랑이있었는데아침에오자마자걔가반에있나없나창문넘어서확인하는게루틴이였음가장설레지는않았어도학교갈이유가생겼었고매번소소한설렘이,1
14148,좋아하는사람이나한테관심있다는걸전해들었을때,1
14149,어느날다를것없던나의하루였던학교에서나는반에서친구하나없는그런아이였고너는여자남자가릴거없이친구도많고성적도우수하고엄친아그자체였지그때는몰랐어우리가가까워질거라곤나는사랑이란걸알지도못했고,1
14150,년전일이지만그때저는중이었고그오빠는고이었습니당원래존재만아는그런사람이었는데수련회때완전핏좋고잘어울리는회색후드티를입고왔었고심장이두근두근거리면서설렜고한눈에반했어요그때이후로,1
14151,아진짜왜케설레냐요즘너작년에여자애들한테엄청어장쳤다그러고소문안좋고실제로도이상한야인거아는데ㅠㅠㅠ하나너좋아하나봐ㅠㅠ아몰라여기에라도마음좀풀어야지너무오랜만에설레서그런가진짜왜이렇게설레냐그리,1
14152,고등학교올라와서얼마안됐을때라서로다어색했을때였다탁구를치고싶었지만내친구들은모두장난만치기에힘이빠졌었다마침벽에혼자기대앉아있는여자애가보였다나도슬그머니그애옆에앉아서탁구치는다른애를,1
14153,다들소소한행복말하는거너무귀엽다,1
14154,이상형물어봤는데묘하게나랑비슷한특징말하는거썸탈때이때가제일설렌다,1
14155,그냥좋아하는사람있으면뭘해도설레는데개모쏠이라그냥사소한거에도너무설렘짝남이랑장난칠때도파민볼이너무말랑해내일도접점이있길,1
14156,절대퇴근이후연락안할것같은사람이갑자기저녁시이후에자냐연락왔을때아앜,1
14157,나랑내친구들이좀큰무리로보드카페로가게됐는데거기에원형의책상과소파가있었음그래서사람이많으니까거기로그냥앉게됐는데나내짱친그남자애남사친남사친남사친순으로그냥막앉았음근데내,1
14158,손시렵다하면핫팩챙겨서손에쥐어주고머리쓰다듬어주고항상손목에고무줄차고다니고한번은전화번호달라고찡찡거려서몇번튕기다가줬는데자기도모르게톡으로여부야보내고삭제하고ㅋㅋㅋ내가다봤다고하니까황,1
14159,진짜설렜던일있는데이글재미있게볼사람이있나모르겠네요ㅎㅎ전처음반배정받고아는애없어앉아있을때말걸어준남자애잘생기고편견도없으며운동도잘하고공부도잘한그런애였는데첨엔너무어려선처음부터좋아했,1
14160,좋아하는사람이랑처음손잡았을때그이상한느낌심장이뛰는속도가느껴질때,1
14161,우리서로좋아하는걸깨달았을때그순간너무좋아서날아갈뻔했는데시작은좋았는데결말은안좋네,1
14162,진짜나같은사람있으려나그게왜이렇게기억나는건지모르겠는데걔가두번째줄마지막자리에서대각선옆자리에있던날보고웃던그장면이뇌리에박힌것처럼잊혀지지가않음놀라운건이게년이넘었고걔가날바라보면서웃던그,1
14163,중때우리썸탔다가깨졌잖아ㅋㅋㅋ난그때이후로너다신못좋아할줄알았어근데그년동안넌나한테엄청잘해주더라학년때우리또같은반됐잖아항상장난친다고가끔손잡고내머리쓰다듬어주고너는,1
14164,처음만났을때나를보면서예쁘게웃어준날함박눈오는날눈맞으면서학원끝나고밤에집같이걸어가던날니가처음이자마지막으로팔짱껴줬던날내가너한테잘못을저지르기전인날,1
14165,내가해외에있는국제학교다니는데한국사람이꽤많음거기서내가짝사랑하는여자애가있는데걔는나를그냥친하고편한친구쯤으로생각했었음국제학교들은여름방학이되게길어서그때다들한국을많이가는데원래는명이,1
14166,다시한번물어봐줘우리가무슨사이인지,1
14167,내가짝사랑하던애의짝사랑상대가나였을때,1
14168,좋아하는애랑딱눈마주쳤는데영화처럼주변에서일어나는모든상황들이다슬로우모션처럼느껴졌을때,1
14169,너가나를보면서머리만질때너가내얼굴을보고있을때눈이동시에딱마주쳤을때말이잘통할때내말을기억해주고말해줄때항상내옆에있으려고노력할때나에게관심없던너가나에게먼저물어볼때내가엎드렸다가일어났는데나를보고있을때내,1
14170,관심있는선배따라과엠티갔는데새벽쯤에소수인원만살아남아서귓속말게임했어우리과가소수과거든거기서어떤여자선배가내가관심있는선배한테귓속말로질문한거야근데그남자선배가질문듣고엄청곤란해하더니,1
14171,내가성장하면서이런멋진부분이있구나라는걸깨닫고이런것도깨달음을얻는내가너무멋져보여서너무설렜어나자신너는아직도멋지고날설레게만들어사랑해나자신,1
14172,처음으로다른이성한테사랑이란걸느껴봤을때,1
14173,여름에썸남이랑짝꿍이였는데선생님이사회시간에영화를보여주셨는데조금잔인한영화라선생님이잔인한장면나오면눈가리라고했는데총쏘는장면이나왔는데짝남이딱가려줌근데짝남손이커서내눈을가리고도남았다는거,1
14174,너가나한테귀엽다고해줄때마다너무설레엄청진심으로귀여워해주는게느껴지거든근데그런너가자퇴를한다네난이제너없이어떻게살아가지,1
14175,걔가학년때전학가는데학년마지막종업실날때다같이롤링페이퍼를썼음근데내롤링페어퍼에그남자애가너진짜이뻐그래서많이좋아했어쓰고그날전학갔음,1
14176,좋아하는사람이랑가까이있는것만으로도심장이쿵쾅쿵쾅,1
14177,경제적으로크게성공해서경제적자유로움을누리는삶백화점에서원하는옷을마음껏사고외제차를몰면서사랑하는가족에게원하는것이무엇이든지사주고해주는그런삶상상만으로도행복해지고설레는것,1
14178,꿈을꿨어요학교교실이였는데친구들은점심시간에교실에서이야기나누고있고저는혼자서있었어요흰색옷위에노란빛연두색의예쁜가디건을입은어떤남자가갑자기저를꼬옥안았는데순간너무포근하고따뜻해서저도같이꼬옥안,1
14179,이번에친한남사친이랑둘이놀러가게됐어요금요일에같이영화보기로했는데제가이친구랑밖에서만난적이아예없었거든요그런데어쩌다보니같이가게되었네요왜설레는거죠설레서발시려워요,1
14180,수련회갔는데평소에아무감정안들던남사친이남친룩입고온거보고그때부터나의첫사랑이자짝사랑이시작되었다다른애들한테는안하는행동을나한테해주고수련회대강당에서내좌석뒤에앉아서머리만지면서쓰담쓰담해주고,1
14181,그냥지금남친을처음봤을때부터뭔가쟤랑은뭐가있을것같다는생각이들었는데그게그때는몰랐지만가장설렜던것같아요,1
14182,너랑썸타다가처음으로둘이만나서영화보는데영화시작할때암전되면서내손깍지껴주고자기도부끄러웠는지반대쪽손으로얼굴가리고있었을때내가귓속말로많이좋아해사귈래라고말했잖아그때벙쪄서아무말도,1
14183,첫눈오는날일때너랑같이놀면서눈사람도만들고눈싸움도해보고핫초코도마셔보고그러다저녁시였나ㅎㅎ그때너가나한테이쁜말로고백을해주더라고나는너를좋아하면서너가다른아이를좋아하는줄알았었는데정말너,1
14184,설레는거얘기해줄까쟤우리과에서니가제일예쁘대혼자한짝사랑이아니었음을깨달은순간,1
14185,우리학교는자율적으로급식먼저먹고이런게아니라반끼리먹는급식이었음우리반이마지막으로먹는날이었는데모르는남자애가웃으면서인사해줬음내가막주변두리번거리니까걔가입으로너맞다고해줬음그리고나서집가니까디엠,1
14186,내첫사랑신입생환영회에서나한테만물챙겨준걸계기로좋아하게됐던송강닮은첫사랑지금돌이켜보면걔도나한테마음있었던것같은데당시모솔이었던내삽질로쫑나버린첫사랑썸일랑말랑했던때가너무간질간질,1
14187,자의는아니었지만선배가사탕건네줄때진짜설렜어요몇개월이지난지금도지퍼백에보관중ㅋ,1
14188,나도짝남생겨서하루하루가설레고아침마다일찍일어나서열심히꾸미고학교가서짝남보고싶다저에게도짝남을주세요,1
14189,누군가에게사랑받는걸느꼈을때,1
14190,첫눈오는날친구랑둘이서사람이아무도없는길을걷는데정말처음느껴보는감정이었음눈이펑펑오는지금이세계에단둘만남아있는느낌이라해야하나둘다풍경이너무이뻐서입떡벌리고웃으면서눈싸움했는데그아형용,1
14191,이동수업하는교실은둘씩앉는자리였는데번호순인데네가자꾸다른애랑자리바꿔서내옆에앉아서얼마나설렜었는지과학실자리뽑기때도같이옆자리앉아서너무좋았는데교과서하나를같이붙어서보고아이패드로유튜브같,1
14192,우리학교에도덕선생님이진짜잘생기셨거든그래서괜히도덕시간에열심히듣고질문도많이하는데그때마다이름불러주시고웃어주시는게난제일설레더라진짜차은우처럼와개잘생겼다이런게아니라훈훈하게잘생기셔서더좋음ㅠㅜ,1
14193,마라탕오기분전최고의설렘,1
14194,학년때같은반이었던애를말도몇마디못했는데꽤많이좋아했었나봄학년때옆반됐는데그게너무아쉬웠다내향적이고혼자있는거좋아하는거같아서포기하려다가마지막이라고생각하고어느날진짜눈감고귀막고엄청용,1
14195,접을까말까수십번고민했다이썸이끝일까아닐까왜먼저다가와놓고더이상진전이없지우린여기까진가고민하고있을때쯤영화를보러가기로했고그날을마지막으로모두정리하려고고백하기로했다영화를보고나,1
14196,지금은헤어진첫사랑이랑첫뽀뽀첫키스했을때보고싶다잘지내니늘행복하길바라,1
14197,중때매일학교도서관에서이플리들으면서걔를생각했었는데벌써년이나지났는데도그감정이잊히지않음ㅎㅎ말도못걸고멀리서쳐다보기만해서이루어지지못했지만오히려좋은추억으로남아서좋은것같다,1
14198,지금학원을다니게되어서만나게된거겠지처음에는내가워낙학원에적응하고힘든일이많아서주변만봐도벅찼는데조금안정되고다른학교친구들도알게되었어너라는친구는좀늦게알게되었는데이번년도에다시과학을다니면서너를좀더,1
14199,가끔여기들어와서댓글읽고혼자상상하면서설렌다,1
14200,한파로재난경보울리고난리도아니었던작년추운겨울날초코우유를좋아하는나를위해직접편의점에서초코우유따뜻하게데워다가기숙사앞에서나보고나오라고전화한통걸고오들오들떨면서기다리고있었던너를볼때제일설랬,1
14201,짝남한테과자를줬는데웬일로거절하지도않고심지어입으로받아먹었을때,1
14202,그냥전화해서목소리들어서좋았다고,1
14203,아파트독서실에다니는남자애가있었는데그친구를진짜좋아했음그친구는나랑같은동이라같이엘베를타는데나는항상그친구가가면따라가려고미리가방싸놓고수학문제풀다가발걸음소리들리면바로따라갔음따라가면항,1
14204,내가예전에남친이있었는데그남친이랑친구같은연애를하고있었어물론나는알콩달콩한연애도하고싶었지만친구같은연애도뭔가몽글몽글하고좋았거든근데그만큼조금상처받는면도있었지만그래도나는좋았어친구같은연,1
14205,너랑벚꽃길걸었을때년이넘었는데도그때의공기와풍경은절대못잊겠어,1
14206,여기댓글보니깐기분이몽글몽글핫초코에떠있는마시멜로우처럼,1
14207,선생님들덕질이취미인데좋아하는쌤이칭찬해주실때제일설레종업식분위기도조아함슬픈데뭐랄까몽글몽글해,1
